Session,Project Code,Session Message,Session Note,Record#,PIT Tag,SRR Code,Event Type,Length,Weight,Conditional Comments,Text Comments,Event Date,Event Date (PST),Event Site,Life Stage,Brood Year,Migration Year,Spawn Year,Release Site,RKM Mask,RKM Ext,Release Temp,Release Date,Release Date (PST),Tagger,Organization,Capture Method,Mark Method,Mark Temp,Hold Temp,Raceway/Transect/Tank,Hatchery,Stock,Latitude,Longitude,Lat/Long Source,Detail Note,Second PIT Tag,Coded-Wire Tag,Card,Genetic ID,Scale ID,Coloration,Acoustic Tag,Position,Radio Tag,Stubby Dorsal,Other Tag,CRITFC Comments,Marine Mammal,Hook Damage,Injury,Condition,Net Damage
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,16,3DD.003D36599B,35U,Mark,825,,1< AD AT MT RF,,8/31/2020 10:18,8/31/2020 9:18,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 10:18,8/31/2020 9:18,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,,,GPS,,,,1,,,B,ID:,2,,No,,,Yes,No,MM,4,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,17,3DD.003D36594E,15U,Mark,785,,AT MT RF,,8/31/2020 10:53,8/31/2020 9:53,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 10:53,8/31/2020 9:53,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,,,GPS,,,,2,,,I,ID:,4,,No,,,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,18,3DD.003D365969,15U,Mark,710,,>2 AT MT RF,,8/31/2020 10:55,8/31/2020 9:55,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 10:55,8/31/2020 9:55,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,,,GPS,,,,2,,,B,ID:,5,,No,,,No,No,,3,y
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,19,3DD.003D365977,35U,Mark,860,,AD AT MT RF,,8/31/2020 11:01,8/31/2020 10:01,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 11:01,8/31/2020 10:01,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649872,-121.936378,GPS,,,,1,,,B,ID:,3,,No,,,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,20,3DD.003D3659A2,15U,Mark,695,,AT MT RF,,8/31/2020 11:09,8/31/2020 10:09,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 11:09,8/31/2020 10:09,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,,,GPS,,,,2,,,B,ID:,6,,No,,,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,21,3DD.003D36598F,35U,Mark,670,,>2 AD AT MT PA RF,,8/31/2020 11:15,8/31/2020 10:15,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 11:15,8/31/2020 10:15,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,,,GPS,,,,1,,,B,ID:,4,,Yes,,,No,No,PARADIS,3,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,22,3DD.003D36597B,15U,Mark,630,,AD AT MT RF,,8/31/2020 11:21,8/31/2020 10:21,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 11:21,8/31/2020 10:21,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,,,GPS,,,,2,,,D,ID:,7,,No,,tule,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,24,3DD.003D365952,15U,Mark,690,,AD AT MT RF,,8/31/2020 11:29,8/31/2020 10:29,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 11:29,8/31/2020 10:29,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,,,GPS,,,,2,,,B,ID:,8,,No,,,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,25,3DD.003D365959,15U,Mark,765,,AD AT MT RF,,8/31/2020 11:36,8/31/2020 10:36,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 11:36,8/31/2020 10:36,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.650002,-121.936317,GPS,,,,2,,,I,ID:,9,,No,,,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,26,3DD.003D36595D,15U,Mark,715,,<2 AT MT RF,,8/31/2020 11:38,8/31/2020 10:38,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 11:38,8/31/2020 10:38,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.64994,-121.936607,GPS,,,,2,,,B,ID:,10,,No,,,No,No,MM,3,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,27,3DD.003D3659AE,15U,Mark,640,,1< AD AT MT RF,,8/31/2020 11:43,8/31/2020 10:43,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 11:43,8/31/2020 10:43,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649841,-121.936409,GPS,,,,3,,,B,ID:,1,,No,,,No,yes,HD,4,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,28,3DD.003D36595F,15U,Mark,755,,AT MT RF,,8/31/2020 11:50,8/31/2020 10:50,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 11:50,8/31/2020 10:50,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649769,-121.936371,GPS,,,,3,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,29,3DD.003D365965,15U,Mark,640,,AD AT MT RF,,8/31/2020 11:52,8/31/2020 10:52,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 11:52,8/31/2020 10:52,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649719,-121.936638,GPS,,,,3,,,B,ID:,3,,No,,,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,30,3DD.003D365986,15U,Mark,835,,AT MT RF,,8/31/2020 11:58,8/31/2020 10:58,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 11:58,8/31/2020 10:58,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649639,-121.936501,GPS,,,,3,,,B,ID:,4,,No,,,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,31,3DD.003D365995,35U,Mark,755,,<2 AD AT MT RF,,8/31/2020 12:00,8/31/2020 11:00,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 12:00,8/31/2020 11:00,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649891,-121.936279,GPS,,,,1,,,B,ID:,5,,No,,,Yes,No,MM,3,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,32,3DD.003D365996,15U,Mark,830,,1< AT MT RF,,8/31/2020 12:05,8/31/2020 11:05,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 12:05,8/31/2020 11:05,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649979,-121.936371,GPS,,,,3,,,B,ID:,5,,No,,,Yes,No,MM,4,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,33,3DD.003D365971,15U,Mark,520,,1< AT MT RF,,8/31/2020 12:15,8/31/2020 11:15,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 12:15,8/31/2020 11:15,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649811,-121.936203,GPS,,,,3,,,B,ID:,6,,No,,,Yes,No,MM,4,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,34,3DD.003D36595E,15U,Mark,760,,1< AT MT PA RF,,8/31/2020 12:20,8/31/2020 11:20,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 12:20,8/31/2020 11:20,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.64999,-121.936317,GPS,,,,3,,,B,ID:,7,,No,,,No,No,PARADIS,4,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,36,3DD.003D365981,15U,Mark,785,,1< AT MT RF,,8/31/2020 12:28,8/31/2020 11:28,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 12:28,8/31/2020 11:28,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649658,-121.935493,GPS,,,,3,,,I,ID:,8,,No,,,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,37,3DD.003D365967,15U,Mark,725,,AD AT MT RF,,8/31/2020 12:29,8/31/2020 11:29,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 12:29,8/31/2020 11:29,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649529,-121.935966,GPS,,,,3,,,D,ID:,9,,No,,tule,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,38,3DD.003D36597C,35U,Mark,705,,1< AD AT DF MT RF,,8/31/2020 12:36,8/31/2020 11:36,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 12:36,8/31/2020 11:36,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.64959,-121.936142,GPS,,,,1,,,B,ID:,6,,Yes,,,Yes,No,MM,3,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,39,3DD.003D3659A6,15U,Mark,785,,1< AT MT RF,,8/31/2020 12:41,8/31/2020 11:41,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 12:41,8/31/2020 11:41,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.650059,-121.936279,GPS,,,,3,,,B,ID:,10,,No,,,Yes,No,MM,4,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,40,3DD.003D36599F,15U,Mark,770,,1< AT MT PA RF,,8/31/2020 12:45,8/31/2020 11:45,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 12:45,8/31/2020 11:45,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649578,-121.93602,GPS,,,,4,,,B,ID:,1,,No,,,No,No,PARADIS,4,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,41,3DD.003D3659A9,15U,Mark,755,,AT CA MT RF,,8/31/2020 12:47,8/31/2020 11:47,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 12:47,8/31/2020 11:47,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,,,GPS,,,,4,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-244-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,42,3DD.003D365979,15U,Mark,825,,AT MT RF,,8/31/2020 12:52,8/31/2020 11:52,BONAFF,Adult,,,,BONAFF,234,,19.5,8/31/2020 12:52,8/31/2020 11:52,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,,,GPS,,,,4,,,B,ID:,3,,No,,,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,1,3DD.003D36598D,15U,Mark,795,,AD AT MT RF,,9/1/2020 8:35,9/1/2020 7:35,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 8:35,9/1/2020 7:35,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649948,-121.936058,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,2,3DD.003D365964,15U,Mark,895,,>2 AT MT PA RF,,9/1/2020 8:46,9/1/2020 7:46,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 8:46,9/1/2020 7:46,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.64999,-121.936142,GPS,,,,1,,,B,ID:,2,,No,,,No,No,N,4,yes
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,3,3DD.003D365956,15U,Mark,755,,<2 AT MT PA RF,,9/1/2020 8:55,9/1/2020 7:55,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 8:55,9/1/2020 7:55,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649879,-121.936089,GPS,,,,1,,,B,ID:,3,,No,,,Yes,yes,HD,3,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,4,3DD.003D3659A8,15U,Mark,795,,AD AT CA MT RF,,9/1/2020 9:14,9/1/2020 8:14,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 9:14,9/1/2020 8:14,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.64983,-121.936279,GPS,,,,1,,,B,ID:,4,,No,,,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,5,3DD.003D3659A0,15U,Mark,770,,1< AT MT RF,,9/1/2020 9:28,9/1/2020 8:28,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 9:28,9/1/2020 8:28,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649929,-121.935997,GPS,,,,1,,,B,ID:,5,,No,,,Yes,No,MM,4,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,6,3DD.003D365994,15U,Mark,695,,<2 AD AT MT RF,,9/1/2020 9:31,9/1/2020 8:31,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 9:31,9/1/2020 8:31,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649849,-121.936218,GPS,,,,1,,,B,ID:,6,,No,,,Yes,No,MM,3,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,7,3DD.003D36598A,15U,Mark,760,,AT MT RF,,9/1/2020 9:36,9/1/2020 8:36,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 9:36,9/1/2020 8:36,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649929,-121.93605,GPS,,,,1,,,B,ID:,7,,No,,,Yes,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,8,3DD.003D365976,15U,Mark,790,,<2 AT MT RF,,9/1/2020 9:43,9/1/2020 8:43,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 9:43,9/1/2020 8:43,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.64967,-121.93615,GPS,,,,1,,,B,ID:,8,,No,,,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,9,3DD.003D365972,15U,Mark,825,,AD AT CA MT RF,,9/1/2020 9:49,9/1/2020 8:49,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 9:49,9/1/2020 8:49,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649921,-121.936172,GPS,,,,1,,,D,ID:,9,,No,,,Yes,No,MM,4,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,10,3DD.003D365987,15U,Mark,695,,1< AD AT MT RF,,9/1/2020 9:52,9/1/2020 8:52,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 9:52,9/1/2020 8:52,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.650002,-121.936256,GPS,,,,1,,,B,ID:,10,,No,,,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,11,3DD.003D36599C,15U,Mark,860,,AT MT PA RF,,9/1/2020 9:58,9/1/2020 8:58,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 9:58,9/1/2020 8:58,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649879,-121.936172,GPS,,,,2,,,D,ID:,1,,No,,,Yes,No,MM,4,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,12,3DD.003D36597A,15U,Mark,795,,AD AT MT RF,,9/1/2020 10:01,9/1/2020 9:01,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 10:01,9/1/2020 9:01,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,2,,,D,ID:,2,,No,,tule,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,13,3DD.003D36598E,15U,Mark,845,,AD AT MT RF,,9/1/2020 10:09,9/1/2020 9:09,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 10:09,9/1/2020 9:09,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.64999,-121.936363,GPS,,,,2,,,I,ID:,3,,No,,,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,14,3DD.003D365B78,15U,Mark,805,,AT CA MT RF,,9/1/2020 10:10,9/1/2020 9:10,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 10:10,9/1/2020 9:10,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,2,,,B,ID:,4,,No,,,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,15,3DD.003D365B88,15U,Mark,770,,1< AT MT RF,,9/1/2020 10:20,9/1/2020 9:20,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 10:20,9/1/2020 9:20,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649818,-121.93618,GPS,,,,2,,,B,ID:,5,,No,,,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,16,3DD.003D365B5C,15U,Mark,830,,AD AT MT RF,,9/1/2020 10:28,9/1/2020 9:28,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 10:28,9/1/2020 9:28,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649712,-121.935913,GPS,,,,2,,,D,ID:,6,,No,,tule,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,17,3DD.003D365B96,35U,Mark,740,,<2 AD AT MT PA RF RV,,9/1/2020 10:30,9/1/2020 9:30,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 10:30,9/1/2020 9:30,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.650009,-121.936279,GPS,,,,1,,,B,ID:,1,,Yes,,,Yes,No,MM,3,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,18,3DD.003D365B58,15U,Mark,630,,AD AT MT RF,,9/1/2020 10:38,9/1/2020 9:38,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 10:38,9/1/2020 9:38,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.650002,-121.936256,GPS,,,,2,,,D,ID:,7,,No,,tule,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,19,3DD.003D365B64,35U,Mark,775,,AD AT MT RF,,9/1/2020 10:39,9/1/2020 9:39,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 10:39,9/1/2020 9:39,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649948,-121.936287,GPS,,,,1,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-245-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,20,3DD.003D365B99,35U,Mark,815,,<2 AD AT MT PA RF,,9/1/2020 10:44,9/1/2020 9:44,BONAFF,Adult,,,,BONAFF,234,,19,9/1/2020 10:44,9/1/2020 9:44,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.64996,-121.936462,GPS,,,,1,,,B,ID:,3,,No,,,No,No,N,3,yes
