Session,Project Code,Session Message,Session Note,Record#,PIT Tag,SRR Code,Event Type,Length,Weight,Conditional Comments,Text Comments,Event Date,Event Date (PST),Event Site,Life Stage,Brood Year,Migration Year,Spawn Year,Release Site,RKM Mask,RKM Ext,Release Temp,Release Date,Release Date (PST),Tagger,Organization,Capture Method,Mark Method,Mark Temp,Hold Temp,Raceway/Transect/Tank,Hatchery,Stock,Latitude,Longitude,Lat/Long Source,Detail Note,Second PIT Tag,Coded-Wire Tag,Card,Genetic ID,Scale ID,Coloration,Acoustic Tag,Position,Radio Tag,Stubby Dorsal,Other Tag,CRITFC Comments,Marine Mammal,Hook Damage,Injury,Condition,Net Damage
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,10,3DD.003D53AE1C,45U,Mark,475,,1< AT FU MT PA RF,,7/28/2020 11:09,7/28/2020 10:09,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 11:09,7/28/2020 10:09,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649891,-121.936302,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,3,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,11,3DD.003D53AE25,35U,Mark,690,,AD AT MT RF,,7/28/2020 11:24,7/28/2020 10:24,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 11:24,7/28/2020 10:24,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649818,-121.936401,GPS,,,,1,,,B,ID:,8,,Yes,,,No,No,,5,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,12,3DD.003D53AE04,15U,Mark,650,,AT MT RF,,7/28/2020 11:26,7/28/2020 10:26,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 11:26,7/28/2020 10:26,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.64994,-121.936279,GPS,,,,1,,,B,ID:,3,,No,,,No,No,,5,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,13,3DD.003D53AE3D,35U,Mark,730,,1< AD AT MT OP PA RF,,7/28/2020 11:36,7/28/2020 10:36,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 11:36,7/28/2020 10:36,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649879,-121.936348,GPS,,,,1,,,B,ID:,9,,No,,,No,No,OPERC,4,Yes
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,14,3DD.003D53AE30,15U,Mark,,,AT CA MT RF,,7/28/2020 11:43,7/28/2020 10:43,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 11:43,7/28/2020 10:43,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649872,-121.936218,GPS,,,,1,,,B,ID:,4,,No,,,No,No,GASH,3,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,15,3DD.003D53ADF7,15U,Mark,570,,AT MT RF,,7/28/2020 11:45,7/28/2020 10:45,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 11:45,7/28/2020 10:45,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649971,-121.93631,GPS,,,,1,,,B,ID:,5,,No,,,No,No,,5,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,16,3DD.003D53AE0E,35U,Mark,695,,AT MT RF,,7/28/2020 11:52,7/28/2020 10:52,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 11:52,7/28/2020 10:52,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.64983,-121.936317,GPS,,,,1,,,B,ID:,10,,No,,,No,No,N,4,Yes
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,17,3DD.003D53ADFF,15U,Mark,840,,AT MT RF,,7/28/2020 11:55,7/28/2020 10:55,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 11:55,7/28/2020 10:55,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649929,-121.936302,GPS,,,,1,,,B,ID:,6,,No,,maybe delete,No,No,,5,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,18,3DD.0077C59D18,15U,Mark,840,,AT MT RF,,7/28/2020 12:00,7/28/2020 11:00,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 12:00,7/28/2020 11:00,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649929,-121.936302,GPS,,,,1,,,B,ID:,6,,No,,maybe delete,No,No,,5,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,19,3DD.003D53AE18,35U,Mark,705,,AT MT RF,,7/28/2020 12:02,7/28/2020 11:02,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 12:02,7/28/2020 11:02,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649948,-121.93618,GPS,,,,2,,,B,ID:,1,,No,,,Yes,No,MM,4,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,20,3DD.003D53AE22,15U,Mark,890,,AT MT RF,,7/28/2020 12:06,7/28/2020 11:06,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 12:06,7/28/2020 11:06,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649849,-121.936394,GPS,,,,1,,,B,ID:,7,,No,,,No,No,,5,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,21,3DD.003D53ADEE,15U,Mark,615,,AT MT RF,,7/28/2020 12:09,7/28/2020 11:09,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 12:09,7/28/2020 11:09,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649811,-121.936111,GPS,,,,1,,,B,ID:,8,,No,,,No,No,,5,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,22,3DD.003D53AE1D,35U,Mark,675,,AT FU MT PA RF,,7/28/2020 12:18,7/28/2020 11:18,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 12:18,7/28/2020 11:18,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.64975,-121.936188,GPS,,,,2,,,B,ID:,2,,No,,,No,No,,4,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,23,3DD.003D53AE39,15U,Mark,865,,AT MT RF,,7/28/2020 12:21,7/28/2020 11:21,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 12:21,7/28/2020 11:21,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.65007,-121.936394,GPS,,,,1,,,B,ID:,9,,No,,,No,No,N,4,Yes
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,24,3DD.003D53AE13,35U,Mark,720,,1< AT MT RF,,7/28/2020 12:27,7/28/2020 11:27,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 12:27,7/28/2020 11:27,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.64986,-121.936172,GPS,,,,2,,,B,ID:,3,,No,,,No,No,,5,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,25,3DD.003D53AE1F,15U,Mark,755,,1< AD AT MT RF,,7/28/2020 12:29,7/28/2020 11:29,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 12:29,7/28/2020 11:29,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.64986,-121.936249,GPS,,,,1,,,B,ID:,10,,No,,,No,No,N,4,Yes
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,26,3DD.003D53ADE7,35U,Mark,510,,1< AT MT RF,,7/28/2020 12:40,7/28/2020 11:40,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 12:40,7/28/2020 11:40,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649792,-121.936081,GPS,,,,2,,,B,ID:,4,,No,,,No,No,,5,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,27,3DD.003D53ADE4,15U,Mark,780,,AT MT RF,,7/28/2020 12:42,7/28/2020 11:42,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 12:42,7/28/2020 11:42,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.649971,-121.936249,GPS,,,,2,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-210-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,28,3DD.003D53ADEA,35U,Mark,630,,1< AT MT RF,,7/28/2020 12:54,7/28/2020 11:54,BONAFF,Adult,,,,BONAFF,234,,20.2,7/28/2020 12:54,7/28/2020 11:54,BRESHEARS L,ODFW,LADDER,HAND,20.2,20.2,,,,45.650059,-121.936546,GPS,,,,2,,,B,ID:,5,,No,,,No,No,,5,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,1,3DD.003D53AE16,15U,Mark,435,,1< AD AT MT RF,,7/29/2020 7:12,7/29/2020 6:12,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 7:12,7/29/2020 6:12,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649769,-121.93615,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,2,3DD.0077D8DDE3,35U,Recapture,735,,AT MT PA RE RF,,7/29/2020 7:33,7/29/2020 6:33,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 7:33,7/29/2020 6:33,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.650009,-121.936211,GPS,,,,1,,,B,ID:,1,,No,,Change event type,Yes,No,MM,4,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,3,3DD.003D53AE00,15U,Mark,905,,AT MT RF,,7/29/2020 7:52,7/29/2020 6:52,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 7:52,7/29/2020 6:52,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649811,-121.936203,GPS,,,,1,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,4,3DD.003D53AE28,45U,Mark,455,,1< AT MT PA RF,,7/29/2020 8:03,7/29/2020 7:03,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 8:03,7/29/2020 7:03,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649811,-121.936279,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,4,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,5,3DD.003D53AE1A,35U,Mark,695,,AD AT MT RF,,7/29/2020 8:24,7/29/2020 7:24,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 8:24,7/29/2020 7:24,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649841,-121.93634,GPS,,,,1,,,B,ID:,2,,Yes,,,No,No,,5,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,6,3DD.003D53AE41,35U,Mark,550,,<2 AD AT MT RF,,7/29/2020 8:31,7/29/2020 7:31,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 8:31,7/29/2020 7:31,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649799,-121.936302,GPS,,,,1,,,B,ID:,3,,Yes,,,No,No,N,4,Yes
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,7,3DD.003D53AE1B,45U,Mark,450,,<2 AD AT MT RF,,7/29/2020 8:45,7/29/2020 7:45,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 8:45,7/29/2020 7:45,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.650059,-121.936348,GPS,,,,1,,,B,ID:,2,,No,,,No,No,N,3,Yes
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,8,3DD.003D53AE0D,35U,Mark,555,,AD AT MT RF,,7/29/2020 8:58,7/29/2020 7:58,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 8:58,7/29/2020 7:58,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64994,-121.936333,GPS,,,,1,,,B,ID:,4,,Yes,,,No,No,,5,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,9,3DD.003D53ADEF,15U,Mark,750,,1< AT MT RF,,7/29/2020 9:00,7/29/2020 8:00,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 9:00,7/29/2020 8:00,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649929,-121.936363,GPS,,,,1,,,B,ID:,3,,No,,,No,No,,5,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,10,3DD.003D53ADE8,15U,Mark,715,,AT MT RF,,7/29/2020 9:06,7/29/2020 8:06,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 9:06,7/29/2020 8:06,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64996,-121.936401,GPS,,,,1,,,B,ID:,4,,No,,,No,No,,5,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,11,3DD.003D53ADEB,35U,Mark,795,,1< AT MT PA RF,,7/29/2020 9:08,7/29/2020 8:08,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 9:08,7/29/2020 8:08,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649818,-121.93634,GPS,,,,1,,,B,ID:,5,,No,,,No,No,N,4,Yes
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,12,3DD.003D53ADF1,45U,Mark,500,,1< AT MT RF,,7/29/2020 9:14,7/29/2020 8:14,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 9:14,7/29/2020 8:14,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649769,-121.936188,GPS,,,,1,,,B,ID:,3,,No,,,No,No,,5,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,13,3DD.003D53ADF5,15U,Mark,720,,1< AT MT RF,,7/29/2020 9:23,7/29/2020 8:23,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 9:23,7/29/2020 8:23,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649841,-121.93618,GPS,,,,1,,,B,ID:,5,,No,,,No,No,N,4,Yes
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,14,3DD.003D53AE44,15U,Mark,1015,,AT MT RF,,7/29/2020 9:32,7/29/2020 8:32,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 9:32,7/29/2020 8:32,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649818,-121.93618,GPS,,,,1,,,B,ID:,6,,No,,,No,No,,5,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,15,3DD.003D53AE31,35U,Mark,695,,1< AD AT MT RF,,7/29/2020 9:38,7/29/2020 8:38,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 9:38,7/29/2020 8:38,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649731,-121.936241,GPS,,,,1,,,B,ID:,6,,Yes,,,No,No,,5,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,17,3DD.003D53AE3B,35U,Mark,750,,AD AT FU MT PA RF,,7/29/2020 10:24,7/29/2020 9:24,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 10:24,7/29/2020 9:24,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649681,-121.936287,GPS,,,,1,,,B,ID:,7,,Yes,,,No,No,,4,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,18,3DD.003D53AE0B,15U,Mark,685,,1< AD AT MT RF,,7/29/2020 10:25,7/29/2020 9:25,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 10:25,7/29/2020 9:25,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649712,-121.936142,GPS,,,,1,,,B,ID:,7,,No,,,No,No,,5,No
OJD-2020-211-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,19,3DD.003D53ADF9,35U,Mark,690,,AD AT MT RF,,7/29/2020 10:34,7/29/2020 9:34,BONAFF,Adult,,,,BONAFF,234,,20,7/29/2020 10:34,7/29/2020 9:34,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649879,-121.936348,GPS,,,,1,,,B,ID:,8,,Yes,,,No,No,,5,No
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,1,3DD.003D365AE1,35U,Mark,630,,AD AT MT RF,,7/30/2020 7:25,7/30/2020 6:25,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 7:25,7/30/2020 6:25,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,2,3DD.003D365B09,15U,Mark,400,,1< AT MT RF,,7/30/2020 7:43,7/30/2020 6:43,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 7:43,7/30/2020 6:43,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,3,3DD.003D365B1E,15U,Mark,875,,AT MT RF,,7/30/2020 8:33,7/30/2020 7:33,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 8:33,7/30/2020 7:33,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,4,3DD.003D365B38,35U,Mark,535,,1< AT MT RF,,7/30/2020 8:55,7/30/2020 7:55,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 8:55,7/30/2020 7:55,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,2,,No,,,No,No,N,4,Yes
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,5,3DD.003D365B18,45U,Mark,540,,1< AT FU MT PA RF,,7/30/2020 9:00,7/30/2020 8:00,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 9:00,7/30/2020 8:00,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,4,No
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,6,3DD.003D365AFA,45U,Mark,515,,1< AT FU MT PA RF,,7/30/2020 9:30,7/30/2020 8:30,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 9:30,7/30/2020 8:30,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,2,,No,,,No,No,,4,No
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,7,3DD.003D365B12,15U,Mark,545,,1< AT MT RF,,7/30/2020 9:32,7/30/2020 8:32,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 9:32,7/30/2020 8:32,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,3,,No,,,No,No,,5,No
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,10,3DD.003D365B21,35U,Mark,730,,<2 AD AT CA MT OP RF,,7/30/2020 10:00,7/30/2020 9:00,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 10:00,7/30/2020 9:00,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,3,,Yes,,,No,No,OPERC,4,Yes
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,13,3DD.003D365B2B,35U,Mark,570,,<2 AT DF MT RF,,7/30/2020 10:25,7/30/2020 9:25,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 10:25,7/30/2020 9:25,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,4,,No,,,No,No,N,3,Yes
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,14,3DD.0077785381,35U,Recapture,730,,AD AT MT RE RF,,7/30/2020 10:27,7/30/2020 9:27,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 10:27,7/30/2020 9:27,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,I,ID:,5,,No,,change event type,No,No,,5,No
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,15,3DD.003D365B1D,35U,Mark,815,,1< AD AT CA MT RF,,7/30/2020 10:37,7/30/2020 9:37,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 10:37,7/30/2020 9:37,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,6,,Yes,,,No,No,,5,No
OJD-2020-212-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,16,3DD.003D365AF4,45U,Mark,495,,1< AT FU MT RF,,7/30/2020 10:45,7/30/2020 9:45,BONAFF,Adult,,,,BONAFF,234,,20,7/30/2020 10:45,7/30/2020 9:45,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,3,,No,,,No,No,N,4,Yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
